macid
2113
738
544
34
1117
1200
58
1781
668
2360
2134
1911
2223
1220
3215
2149
3755
235
389
3922
1106
1696
1096
3898
850
1354
3821
2262
1151
2572
2539
649
3056
1929
1745
1327
784
1743
1731
1458
477
2663
3793
2264
302
3261
536
819
2099
1351
622
2450
3620
896
3445
3699
2839
3344
2943
3184
3770
2409
2379
1666
1092
3451
263
1383
3615
3719
344
3744
3603
803
2936
1289
2439
2527
2973
1812
1490
1885
975
39
2942
2832
3739
2087
3060
1282
2636
1801
2156
447
2571
1626
3391
839
303
3947
2541
357
1431
2394
219
2642
3580
1593
1451
86
2079
188
550
3578
3777
1832
3778
3244
261
3362
735
1691
2412
2330
1809
2797
925
2791
3906
2263
1779
1058
435
2944
1075
334
3510
3682
382
1408
3411
3087
342
3790
1018
1939
991
3051
3357
915
2332
610
3709
1614
1192
3828
3444
2627
3861
3948
159
3934
155
3940
3983
3693
3312
441
2084
596
469
669
3546
2629
3825
653
3798
1891
1518
1073
2886
1888
2985
1980
1553
2320
502
3818
122
1856
3710
1943
3284
2815
894
3417
2292
2880
1619
3113
1256
69
2309
697
100
2625
2315
3421
814
1060
473
3720
698
326
118
1924
724
1717
1305
3497
3112
2920
316
2792
1799
3431
1487
1227
727
1796
2789
2381
3767
3514
1605
2154
2508
2598
3404
3776
3946
3916
847
1604
3289
276
678
3150
1122
1574
1230
745
3384
3263
3228
2074
410
1029
2414
557
3283
317
1808
1225
3196
1881
3550
3855
2016
325
3309
254
1991
497
598
628
955
2082
1087
1769
2104
51
757
866
1782
430
764
3091
1645
3543
3094
1319
2279
976
1218
3356
3390
2129
1055
474
2015
3425
841
57
1501
3612
3531
1933
1529
3086
1751
2823
1257
2085
35
2912
3569
3606
1638
3518
3843
1099
2908
77
1649
2713
1774
128
2674
1833
2218
1668
476
2141
3248
3772
1603
2436
2981
3268
722
3252
874
3075
2402
1244
3819
931
3809
1855
3168
547
2004
619
1342
296
2657
3388
1698
2616
1746
1072
2848
3494
1748
1081
2662
458
1780
1492
306
1775
3138
3446
3541
1509
2668
2824
369
353
1174
3635
3033
3342
1212
811
2743
677
2896
3423
412
119
2877
2651
3708
319
1587
2667
2345
400
1783
1062
2965
3498
20
783
2222
2577
3690
2980
3486
135
2665
3069
260
2003
167
815
1455
858
3917
1066
2866
493
2368
1747
3951
1711
3134
1143
3048
2543
1463
3350
2148
3045
712
1958
3633
2374
2787
995
2686
2144
2831
108
2408
978
3814
177
1563
2442
3061
300
3662
385
3879
1442
802
10
3068
3348
1452
3037
2889
1765
3786
2987
1592
3976
310
27
3434
1532
420
765
3290
1145
972
2096
1632
2444
3065
1961
3476
1768
1794
983
1120
2448
233
3422
770
3925
2300
431
1647
3367
1412
3135
2115
3789
1945
3652
1028
2991
2356
2043
2538
3532
3154
3547
2559
3203
3573
457
2028
946
681
3567
2755
1049
3084
2305
1511
2357
3387
375
180
2220
3557
50
831
3936
2434
1867
1633
3715
1223
1260
3730
3681
450
2105
1517
2731
3806
147
3334
1439
1221
3041
1600
2885
1802
1854
2045
1625
1381
750
2054
7
2678
3841
3519
2346
2215
2955
1014
370
3169
3644
3102
8
758
478
3266
507
2999
3577
3327
3831
1236
1724
2781
3031
403
1285
3488
2730
2974
3551
3810
2726
3549
2092
76
432
2217
2995
572
843
81
3364
1005
3015
3928
1707
1701
3884
365
15
2396
1568
3317
388
3013
3400
986
3331
2939
1138
231
2365
2669
1759
593
1215
3815
3785
789
3123
3538
213
372
2871
3975
3325
3082
3026
16
3866
3477
483
701
1944
3298
832
2005
3116
2260
510
1155
2250
2458
3871
1471
1606
2326
3433
1077
1569
2290
467
3525
762
706
3645
936
53
3640
3192
1280
1910
2392
662
2191
3571
1088
1141
3374
471
1792
454
996
1500
2573
2764
1259
3323
1464
2261
3232
823
2151
3275
2216
884
1948
997
2227
2515
3206
851
332
1368
1680
3099
3321
2429
93
3566
999
91
2956
1742
2754
2313
3696
3295
3143
2422
151
380
2957
3703
3697
363
320
1287
3141
1986
211
2275
3489
2132
165
1446
1371
3378
168
2632
3862
413
2703
2333
3368
3274
3016
1437
2992
3095
3904
2117
148
123
1345
2917
2353
963
3205
2127
519
3361
1789
1800
2699
580
464
2168
396
1240
222
356
3945
1050
3083
2695
1470
269
3151
3599
3247
179
2027
2963
2314
62
2474
1755
3052
1641
1011
2740
4
3076
3376
2772
3218
3002
2351
2718
930
944
2205
3808
202
3923
2480
3070
3899
1821
166
3876
2890
2891
3484
252
965
2406
3452
3505
111
626
2978
3967
3105
1837
3506
2041
2226
3458
3171
1771
117
3539
2323
461
3062
3305
3590
3349
2257
3731
3375
2452
3754
131
772
2276
2507
3341
3454
538
690
2061
3704
1457
3592
1460
3355
3253
298
3046
3711
2569
2
1522
1608
1971
888
214
3618
833
1630
2001
786
2491
3513
591
1347
1671
2453
1588
2897
266
2882
3220
2479
3363
2075
1006
2966
2607
3407
2454
1178
2400
3333
2661
2123
3287
3958
1813
2650
1162
2416
733
1571
2241
2186
3300
3851
3622
3212
1950
1154
3604
164
3523
1146
1020
877
3064
3648
3071
2058
1624
1558
3602
2830
1615
1255
2207
1415
3607
3402
782
2469
595
2799
230
3803
2608
3272
2835
2335
228
2643
1370
1468
523
2317
79
1084
1651
282
197
594
1003
1339
1926
3988
3759
1057
514
934
1773
355
42
11
3449
2097
149
981
663
2770
3145
2139
742
3178
3689
3847
1228
120
3500
1895
551
2091
1840
741
1313
3840
1264
1044
1562
864
1399
3903
1776
1358
1046
1474
2714
2893
2083
1450
2348
817
2558
2759
3255
751
2143
1288
2030
1921
3758
249
1729
3465
3474
2165
2302
2415
43
3548
1521
1195
3251
2389
1139
3239
290
1983
250
286
2487
2563
940
1413
3853
2188
2986
2212
1360
3466
2849
2094
1298
1127
1682
907
339
1043
2646
867
73
3586
2106
1570
3227
3044
28
2014
121
1546
1883
2858
3769
1727
2197
1914
2488
1114
2286
1393
3887
3552
3346
2329
489
524
292
2855
625
1900
17
1349
605
3691
2914
1909
2741
3109
6
2375
2854
3705
1841
2352
3559
3472
1064
1300
1185
314
1112
1497
790
1658
2485
3437
470
3235
3978
3894
3702
3170
414
3816
1830
3935
1990
3802
329
3503
94
2881
2927
546
2672
2328
3127
387
1636
645
170
1537
1825
2591
3336
3303
2803
3799
1586
3536
548
890
2859
484
2930
652
2761
2856
2788
659
2702
2417
3747
2790
1720
767
3822
1963
3987
3475
60
2135
933
1235
3595
3202
175
3540
1820
1686
1126
2136
3175
3225
273
1013
916
3748
2076
1733
3913
1384
1169
1438
3017
2720
1366
85
3314
88
2690
3924
87
2006
3717
3279
3176
3661
1318
3492
3377
2540
966
1338
376
37
3429
3522
2325
2495
2709
673
3507
1850
937
2108
2109
1787
1159
3301
3456
994
3732
485
1111
2471
1335
309
1416
3676
2852
3088
257
3781
2723
3933
95
2887
601
2178
2660
1135
714
75
337
1265
2124
3695
2341
816
1391
1504
1523
683
1653
517
878
2411
3462
1377
1583
1275
2729
1936
566
3537
1494
184
3509
3345
301
124
989
3326
2574
327
3980
3428
1041
2610
1535
1884
686
2194
3938
1176
68
918
950
910
549
2626
2010
2682
527
1133
1870
1904
3660
2647
1110
2994
2040
3241
2658
2166
715
2520
2962
2285
979
3751
2504
1893
2769
2025
1132
1695
1017
2472
1444
3240
3092
2322
2588
2424
2701
277
1250
1401
3121
1915
679
945
942
725
2019
2255
2046
2008
2467
262
3398
1098
2230
2380
3761
1716
455
29
2476
1025
3981
3155
2708
559
1549
3632
3053
2692
361
161
3209
318
947
1440
3832
2763
3281
1878
1507
2284
2150
101
2256
1333
3093
1115
1294
2964
3009
829
3597
606
3957
1999
1396
1242
1430
2693
1353
951
2822
3271
294
2605
1177
1940
905
2565
1941
2704
835
2990
215
3189
629
2206
868
2937
1567
1551
1374
3337
635
2189
836
2032
3491
1499
718
1387
2177
488
1650
196
2528
3623
2774
1144
3277
808
3490
2953
2055
3804
3605
3249
2913
2399
3152
3292
3508
2170
2475
3104
2065
3639
1534
138
3166
56
199
3117
468
3146
1811
513
2327
2861
2403
2169
2805
901
1763
2081
2413
1148
1508
3727
2909
2500
2728
1786
3741
2266
1572
3674
889
987
2369
1879
2173
30
65
2746
3563
1427
2933
3775
3360
3530
1886
3757
1847
3330
3380
2064
2916
3353
2530
541
2724
3485
2922
358
2711
2283
3788
2447
2404
2689
885
3927
3468
2640
2254
84
110
1533
1196
169
3262
2013
1016
2281
2419
2935
3174
3579
1436
2277
1762
2225
160
2293
242
709
2059
3085
129
895
2534
3125
2749
3882
2107
2364
2807
1404
924
1330
2547
1902
1526
2747
2358
449
3487
1375
2451
579
1306
3200
3403
2633
2318
2021
768
3685
1848
1297
777
3902
3459
2122
2307
2038
759
1125
1822
2783
755
837
1810
2561
2433
381
3120
2449
1555
1027
882
1790
3027
338
1137
3973
2288
107
193
1211
1047
3724
3512
163
1481
442
2710
694
2441
608
1849
913
1834
1663
2879
949
1421
3750
328
2609
194
2938
1085
534
531
2372
304
707
3231
3332
2976
2967
3159
237
749
2557
67
3542
3564
2042
2506
360
3108
1826
452
3242
2361
1912
3148
3302
2996
2645
112
3163
2161
1232
875
1147
615
1715
1420
876
3130
3188
80
1445
433
3937
1946
500
2794
3460
1907
1599
1231
